timestamp(UTC),score,temp,humid,co2,voc,pm25,pm10
2024-10-30 06:20:00,21.6,16.2,79.7,1999.6,121.6,29.0,31.0
2024-10-30 06:25:00,20.0,16.4,81.8,1997.0,122.0,33.2,35.2
2024-10-30 06:30:00,19.8,16.5,83.9,2003.2,124.2,29.4,31.4
2024-10-30 06:35:00,20.0,16.5,81.9,2005.0,124.4,33.4,35.4
2024-10-30 06:40:00,21.0,16.2,80.2,2011.8,123.0,27.8,29.8
2024-10-30 06:45:00,20.6,16.3,80.1,2020.8,122.6,30.6,32.6
2024-10-30 06:50:00,20.2,16.5,82.2,2023.6,123.6,30.6,32.6
2024-10-30 06:55:00,20.0,16.6,83.2,2023.2,129.2,29.6,31.6
2024-10-30 07:00:00,20.2,16.3,81.2,2021.8,125.4,30.4,32.4
2024-10-30 07:05:00,21.8,16.2,79.3,2002.4,121.6,28.8,30.8
2024-10-30 07:10:00,21.0,16.4,81.2,1994.4,122.6,28.8,30.8
2024-10-30 07:15:00,19.8,16.5,83.2,2008.2,127.0,30.8,32.8
2024-10-30 07:20:00,19.4,16.4,82.3,2022.2,130.4,32.6,34.6
2024-10-30 07:25:00,20.0,16.3,80.3,2033.6,126.6,33.2,35.2
2024-10-30 07:30:00,19.4,16.3,79.6,2049.4,131.0,35.8,37.8
2024-10-30 07:35:00,15.2,16.5,80.5,2069.8,129.4,47.0,49.0
2024-10-30 07:40:00,10.2,16.7,83.2,2063.0,131.8,53.6,55.6
2024-10-30 07:45:00,7.2,16.8,83.7,2052.6,136.8,59.4,61.4
2024-10-30 07:50:00,7.6,16.7,81.5,2040.6,134.8,60.6,62.6
2024-10-30 07:55:00,7.6,16.6,79.9,2043.2,134.0,64.6,66.6
2024-10-30 08:00:00,5.8,16.7,80.8,2046.8,130.6,71.4,73.4
2024-10-30 08:05:00,4.0,16.9,83.0,2058.2,136.0,77.8,79.8
2024-10-30 08:10:00,3.0,16.9,83.3,2066.4,138.8,80.8,82.8
2024-10-30 08:15:00,4.8,16.6,81.5,2070.8,135.8,71.6,73.6
2024-10-30 08:20:00,7.0,16.5,79.8,2074.2,135.4,65.4,67.4
2024-10-30 08:25:00,6.0,16.5,80.5,2075.4,131.6,67.4,69.4
2024-10-30 08:30:00,5.2,16.7,83.0,2075.2,134.2,66.6,68.6
2024-10-30 08:35:00,4.8,16.6,83.9,2084.4,139.0,65.2,67.2
2024-10-30 08:40:00,6.4,16.6,81.6,2083.4,137.6,61.6,63.6
2024-10-30 08:45:00,6.8,16.4,80.4,2088.2,134.4,61.2,63.2
2024-10-30 08:50:00,6.6,16.5,82.5,2088.0,134.0,59.0,61.0
2024-10-30 08:55:00,5.6,16.7,84.3,2097.2,138.4,61.0,63.0
2024-10-30 09:00:00,5.6,16.8,85.4,2102.4,140.8,60.8,62.8
2024-10-30 09:05:00,5.6,16.9,86.4,2106.8,143.2,59.8,61.8
2024-10-30 09:10:00,6.2,17.0,86.2,2112.4,146.2,58.6,60.6
2024-10-30 09:15:00,10.4,16.9,83.4,2113.6,142.2,52.4,54.4
2024-10-30 09:20:00,10.2,16.7,81.3,2112.0,138.4,55.6,57.6
2024-10-30 09:25:00,14.2,16.5,80.3,2113.8,134.6,48.8,50.8
2024-10-30 09:30:00,16.2,16.5,79.0,2115.6,131.2,47.6,49.6
2024-10-30 09:35:00,12.8,16.6,81.3,2115.2,135.0,50.6,52.6
2024-10-30 09:40:00,13.0,16.6,83.6,2125.0,139.8,48.4,50.4
2024-10-30 09:45:00,13.2,16.5,82.1,2127.6,140.0,49.2,51.2
2024-10-30 09:50:00,15.6,16.3,80.2,2131.4,134.8,45.2,47.2
2024-10-30 09:55:00,15.0,16.3,80.1,2135.6,133.0,46.6,48.6
2024-10-30 10:00:00,13.4,16.5,82.4,2146.4,135.8,47.6,49.6
2024-10-30 10:05:00,14.4,16.6,83.4,2147.6,137.8,44.6,46.6
2024-10-30 10:10:00,15.2,16.4,81.1,2147.6,139.6,45.4,47.4
2024-10-30 10:15:00,15.0,16.3,79.4,2144.8,135.0,46.4,48.4
2024-10-30 10:20:00,17.6,16.3,78.6,2151.2,131.2,42.4,44.4
2024-10-30 10:25:00,15.2,16.4,81.1,2148.8,134.2,44.5,46.5
2024-10-30 10:30:00,15.4,16.6,83.0,2147.4,137.6,42.6,44.6
2024-10-30 10:35:00,16.2,16.4,82.3,2131.0,137.0,41.0,43.0
2024-10-30 10:40:00,17.4,16.3,80.1,2118.6,134.8,39.4,41.4
2024-10-30 10:45:00,18.4,16.3,78.5,2114.8,130.2,40.4,42.4
2024-10-30 10:50:00,17.6,16.3,80.4,2116.6,131.0,38.6,40.6
2024-10-30 10:55:00,16.8,16.4,82.8,2121.0,136.2,38.2,40.2
2024-10-30 11:00:00,17.2,16.4,82.0,2120.6,136.4,38.0,40.0
2024-10-30 11:05:00,17.4,16.3,79.8,2118.4,135.2,40.0,42.0
2024-10-30 11:10:00,19.8,16.2,78.5,2123.0,132.2,36.2,38.2
2024-10-30 11:15:00,17.8,16.3,80.5,2127.8,133.8,37.8,39.8
2024-10-30 11:20:00,17.0,16.5,82.6,2127.0,135.4,38.6,40.6
2024-10-30 11:25:00,17.2,16.3,81.7,2126.0,137.2,37.2,39.2
2024-10-30 11:30:00,19.2,16.2,79.5,2127.6,135.0,34.0,36.0
2024-10-30 11:35:00,21.0,16.1,77.9,2127.6,132.6,34.2,36.2
2024-10-30 11:40:00,18.8,16.4,79.5,2132.0,131.6,37.4,39.4
2024-10-30 11:45:00,17.8,16.4,82.4,2140.8,136.4,33.8,35.8
2024-10-30 11:50:00,17.6,16.4,81.7,2136.8,138.8,35.2,37.2
2024-10-30 11:55:00,19.2,16.2,79.6,2134.6,135.0,33.6,35.6
2024-10-30 12:00:00,20.6,16.2,77.8,2142.6,133.2,34.8,36.8
2024-10-30 12:05:00,19.2,16.3,79.8,2146.6,133.2,33.4,35.4
2024-10-30 12:10:00,18.0,16.4,82.0,2150.4,135.0,34.2,36.2
2024-10-30 12:15:00,18.2,16.4,82.2,2153.8,140.4,33.6,35.6
2024-10-30 12:20:00,18.6,16.2,80.3,2147.2,135.6,33.0,35.0
2024-10-30 12:25:00,20.0,16.0,78.7,2143.8,134.6,31.0,33.0
2024-10-30 12:30:00,21.0,16.2,78.0,2146.4,133.6,32.8,34.8
2024-10-30 12:35:00,18.0,16.4,81.0,2152.8,135.8,33.8,35.8
2024-10-30 12:40:00,18.2,16.4,82.2,2155.0,140.4,32.0,34.0
2024-10-30 12:45:00,18.8,16.4,80.9,2151.2,139.8,31.2,33.2
2024-10-30 12:50:00,17.4,16.5,82.9,2158.2,140.0,34.2,36.2
2024-10-30 12:55:00,17.6,16.7,84.3,2161.2,142.2,32.8,34.8
2024-10-30 13:00:00,17.4,16.8,85.3,2165.6,145.2,32.8,34.8
2024-10-30 13:05:00,16.8,16.9,86.2,2165.0,146.0,34.8,36.8
2024-10-30 13:10:00,17.6,16.9,85.7,2163.4,148.2,32.4,34.4
2024-10-30 13:15:00,18.8,16.7,82.8,2170.4,143.6,29.8,31.8
2024-10-30 13:20:00,18.8,16.6,80.7,2168.2,139.4,31.4,33.4
2024-10-30 13:25:00,20.8,16.5,78.9,2165.2,137.2,30.0,32.0
2024-10-30 13:30:00,22.0,16.2,77.6,2172.0,134.8,27.8,29.8
2024-10-30 13:35:00,23.0,16.3,77.0,2171.6,134.0,27.0,29.0
2024-10-30 13:40:00,19.6,16.4,79.9,2171.6,138.0,30.2,32.2
2024-10-30 13:45:00,18.4,16.5,81.8,2176.2,141.6,30.8,32.8
2024-10-30 13:50:00,19.6,16.4,80.0,2170.0,140.8,29.2,31.2
2024-10-30 13:55:00,20.4,16.2,78.3,2170.2,136.4,32.2,34.2
2024-10-30 14:00:00,22.2,16.1,77.1,2178.0,137.6,27.4,29.4
2024-10-30 14:05:00,22.2,16.2,77.0,2175.8,134.8,29.8,31.8
2024-10-30 14:10:00,20.0,16.4,79.8,2184.6,137.8,27.6,29.6
2024-10-30 14:15:00,18.6,16.5,81.1,2187.0,141.0,30.4,32.4
2024-10-30 14:20:00,19.8,16.3,79.5,2188.2,141.2,28.5,30.5
2024-10-30 14:25:00,21.0,16.2,77.6,2191.8,139.4,30.6,32.6
2024-10-30 14:30:00,22.2,16.1,76.8,2198.8,136.4,28.4,30.2
2024-10-30 14:35:00,21.0,16.3,77.6,2207.6,136.8,31.0,33.0
2024-10-30 14:40:00,19.2,16.5,80.2,2206.8,142.4,28.8,30.8
2024-10-30 14:45:00,18.6,16.4,80.8,2204.2,142.8,29.6,31.6
2024-10-30 14:50:00,20.6,16.2,78.7,2199.2,142.2,26.2,28.0
2024-10-30 14:55:00,21.6,16.2,76.9,2206.8,138.6,29.8,31.8
2024-10-30 15:00:00,22.4,16.1,76.5,2199.8,137.2,28.2,30.2
2024-10-30 15:05:00,18.4,16.4,80.0,2211.0,142.0,33.2,35.2
2024-10-30 15:10:00,17.0,16.4,81.8,2176.8,146.4,35.6,37.6
2024-10-30 15:15:00,18.8,16.3,80.7,2108.6,140.2,31.8,33.8
2024-10-30 15:20:00,19.8,16.3,79.8,2048.4,136.0,33.4,35.4
2024-10-30 15:25:00,20.4,16.3,79.3,2017.8,132.4,34.0,36.0
2024-10-30 15:30:00,20.6,16.3,79.2,2014.2,133.8,34.6,36.6
2024-10-30 15:35:00,19.2,16.4,82.4,2015.2,135.8,33.6,35.6
2024-10-30 15:40:00,18.4,16.6,83.8,2014.0,140.0,35.8,37.8
2024-10-30 15:45:00,19.0,16.4,82.3,2022.2,138.4,34.0,36.0
2024-10-30 15:50:00,20.2,16.4,80.9,2023.8,139.2,31.6,33.6
2024-10-30 15:55:00,20.6,16.3,79.8,2029.0,136.8,32.2,34.2
2024-10-30 16:00:00,20.8,16.2,79.5,2022.2,135.6,30.4,32.4
2024-10-30 16:05:00,21.0,16.3,79.7,2020.2,132.2,32.0,34.0
2024-10-30 16:10:00,19.0,16.5,82.3,2031.8,136.4,34.2,36.2
2024-10-30 16:15:00,18.2,16.5,84.1,2034.8,141.4,35.2,37.2
2024-10-30 16:20:00,19.4,16.4,82.2,2045.6,140.2,32.0,34.0
2024-10-30 16:25:00,19.6,16.4,80.5,2053.4,140.0,33.0,35.0
2024-10-30 16:30:00,20.8,16.3,79.4,2054.4,137.8,32.6,34.6
2024-10-30 16:35:00,21.0,16.3,78.7,2057.2,134.4,33.2,35.2
2024-10-30 16:40:00,19.6,16.3,81.1,2055.0,136.0,32.2,34.2
2024-10-30 16:45:00,18.2,16.5,83.5,2058.0,140.2,35.2,37.2
2024-10-30 16:50:00,18.0,16.7,85.2,2065.8,144.0,33.0,35.0
2024-10-30 16:55:00,17.2,16.8,86.2,2072.6,149.8,35.8,37.8
2024-10-30 17:00:00,17.4,16.9,87.1,2081.8,150.2,34.6,36.6
2024-10-30 17:05:00,17.6,17.0,87.2,2088.0,152.8,34.4,36.4
2024-10-30 17:10:00,18.0,17.0,86.5,2092.4,152.4,33.6,35.6
2024-10-30 17:15:00,18.6,16.8,83.9,2096.4,148.4,32.2,34.2
2024-10-30 17:20:00,19.8,16.7,81.6,2101.6,144.6,30.4,32.4
2024-10-30 17:25:00,19.8,16.5,80.7,2108.6,139.8,31.0,33.0
2024-10-30 17:30:00,21.0,16.4,79.2,2109.4,139.4,30.2,32.2
2024-10-30 17:35:00,21.8,16.4,78.2,2115.0,139.2,30.8,32.8
2024-10-30 17:40:00,22.4,16.3,77.4,2116.2,138.2,31.0,33.0
2024-10-30 17:45:00,21.4,16.3,78.7,2115.8,138.2,29.4,31.4
2024-10-30 17:50:00,18.6,16.5,81.3,2115.8,141.6,32.8,34.8
2024-10-30 17:55:00,18.6,16.5,81.8,2118.4,145.2,32.0,34.0
2024-10-30 18:00:00,19.8,16.3,79.9,2127.2,141.4,29.4,31.4
2024-10-30 18:05:00,20.8,16.2,78.8,2125.8,142.8,28.0,30.0
2024-10-30 18:10:00,21.6,16.2,77.7,2136.0,139.2,30.2,32.2
2024-10-30 18:15:00,19.6,16.3,79.4,2136.8,141.2,32.0,34.0
2024-10-30 18:20:00,18.8,16.5,82.0,2137.0,143.8,29.8,31.8
2024-10-30 18:25:00,18.6,16.4,81.6,2137.6,146.8,30.8,32.8
2024-10-30 18:30:00,18.6,16.3,79.7,2142.0,144.8,34.0,36.0
2024-10-30 18:35:00,21.0,16.2,78.3,2146.8,143.0,29.0,31.0
2024-10-30 18:40:00,21.8,16.2,77.4,2151.8,140.0,30.0,32.0
2024-10-30 18:45:00,19.4,16.3,79.8,2154.0,141.6,30.8,32.8
2024-10-30 18:50:00,18.2,16.5,82.1,2156.8,144.8,30.8,32.8
2024-10-30 18:55:00,18.8,16.4,80.8,2157.0,147.4,29.0,31.0
2024-10-30 19:00:00,20.4,16.3,78.8,2160.2,144.4,30.6,32.6
2024-10-30 19:05:00,21.6,16.2,77.5,2166.8,145.0,29.4,31.4
2024-10-30 19:10:00,22.2,16.1,77.1,2169.6,141.4,26.8,28.8
2024-10-30 19:15:00,19.0,16.3,79.9,2171.4,145.0,31.4,33.4
2024-10-30 19:20:00,18.2,16.4,82.0,2177.6,149.6,30.2,32.2
2024-10-30 19:25:00,19.0,16.3,80.7,2180.4,150.8,28.6,30.6
2024-10-30 19:30:00,20.4,16.2,78.9,2185.4,146.4,26.6,28.6
2024-10-30 19:35:00,21.6,16.2,77.6,2186.2,146.4,27.8,29.8
2024-10-30 19:40:00,19.6,16.3,79.7,2184.4,144.0,29.8,31.8
2024-10-30 19:45:00,18.2,16.4,82.0,2186.8,148.2,28.6,30.6
2024-10-30 19:50:00,18.8,16.4,80.9,2193.0,151.8,29.8,31.8
2024-10-30 19:55:00,18.8,16.2,79.2,2206.4,149.0,31.4,33.4
2024-10-30 20:00:00,21.2,16.1,77.7,2200.6,147.2,28.0,30.0
2024-10-30 20:05:00,21.8,16.2,77.0,2193.0,146.4,28.6,30.6
2024-10-30 20:10:00,18.0,16.3,80.0,2195.2,148.6,33.8,35.8
2024-10-30 20:15:00,18.4,16.4,81.7,2206.2,151.8,29.0,31.0
2024-10-30 20:20:00,18.0,16.3,79.8,2171.8,147.8,35.8,37.8
2024-10-30 20:25:00,22.0,16.3,78.2,2093.6,143.2,28.4,30.4
2024-10-30 20:30:00,21.6,16.1,77.1,2061.0,139.0,33.8,35.8
2024-10-30 20:35:00,19.2,16.3,78.8,2056.0,141.8,36.8,38.8
2024-10-30 20:40:00,19.4,16.5,81.3,2059.6,148.0,32.6,34.6
2024-10-30 20:45:00,17.5,16.5,83.3,2063.2,148.2,37.8,39.8
2024-10-30 20:50:00,17.6,16.6,84.5,2067.2,150.4,36.0,38.0
2024-10-30 20:55:00,16.6,16.7,85.5,2070.6,155.0,38.4,40.4
2024-10-30 21:00:00,17.2,16.7,86.1,2079.0,155.2,34.8,36.8
2024-10-30 21:05:00,15.6,16.8,86.5,2083.0,158.8,39.8,41.8
2024-10-30 21:10:00,15.4,16.6,85.5,2088.2,158.2,39.4,41.4
2024-10-30 21:15:00,17.2,16.4,82.8,2097.6,154.2,36.6,38.6
2024-10-30 21:20:00,18.8,16.2,80.7,2093.4,148.6,33.8,35.8
2024-10-30 21:25:00,17.6,16.3,82.2,2096.2,149.8,34.8,36.8
2024-10-30 21:30:00,17.0,16.4,83.8,2100.2,150.2,35.2,37.2
2024-10-30 21:35:00,15.8,16.4,84.9,2094.8,153.6,37.6,39.6
2024-10-30 21:40:00,16.0,16.4,85.8,2087.8,153.4,37.2,39.2
2024-10-30 21:45:00,16.4,16.5,86.5,2088.6,158.4,35.0,37.0
2024-10-30 21:50:00,16.6,16.6,86.9,2090.6,159.0,35.0,37.0
2024-10-30 21:55:00,16.6,16.4,86.2,2093.0,157.6,34.8,36.8
2024-10-30 22:00:00,17.6,16.2,83.4,2098.2,152.8,32.6,34.6
2024-10-30 22:05:00,17.2,16.2,83.7,2097.0,149.0,33.0,35.0
2024-10-30 22:10:00,15.6,16.3,85.2,2099.0,155.6,37.0,39.0
2024-10-30 22:15:00,16.2,16.4,86.1,2103.0,156.8,33.4,35.4
2024-10-30 22:20:00,14.0,16.4,87.0,2106.4,157.0,39.8,41.8
2024-10-30 22:25:00,14.2,16.5,87.3,2110.8,160.0,38.4,40.4
2024-10-30 22:30:00,15.6,16.5,87.8,2116.0,163.0,34.8,36.8
2024-10-30 22:35:00,15.8,16.4,85.9,2117.4,160.6,35.4,37.4
2024-10-30 22:40:00,16.8,16.2,83.6,2116.2,154.2,33.2,35.2
2024-10-30 22:45:00,16.6,16.3,84.7,2119.2,152.8,34.2,36.2
2024-10-30 22:50:00,15.6,16.4,86.0,2124.4,157.0,35.4,37.4
2024-10-30 22:55:00,15.8,16.4,86.8,2118.6,158.4,34.2,36.2
2024-10-30 23:00:00,15.4,16.4,87.3,2117.2,161.6,34.8,36.8
2024-10-30 23:05:00,15.6,16.5,87.9,2118.8,163.6,34.6,36.6
2024-10-30 23:10:00,16.2,16.4,86.5,2122.8,161.2,33.8,35.8
2024-10-30 23:15:00,17.2,16.2,83.8,2125.6,155.0,31.6,33.6
2024-10-30 23:20:00,17.0,16.3,84.3,2121.6,155.4,31.4,33.4
2024-10-30 23:25:00,16.6,16.3,86.0,2123.4,157.8,31.0,33.0
2024-10-30 23:30:00,15.8,16.4,86.7,2123.2,161.0,33.6,35.6
2024-10-30 23:35:00,16.2,16.4,87.4,2132.6,163.8,30.0,32.0
2024-10-30 23:40:00,16.4,16.5,87.8,2131.2,162.2,30.2,32.2
2024-10-30 23:45:00,16.4,16.3,86.5,2125.4,164.4,30.0,32.0
2024-10-30 23:50:00,17.6,16.2,83.7,2125.2,157.0,27.8,29.8
2024-10-30 23:55:00,17.6,16.3,85.0,2124.2,157.6,27.2,29.2
2024-10-31 00:00:00,17.0,16.4,86.2,2129.8,163.0,27.8,29.8
2024-10-31 00:05:00,16.8,16.4,87.0,2135.8,164.2,27.4,29.4
2024-10-31 00:10:00,16.8,16.5,87.6,2141.0,169.8,27.0,29.0
2024-10-31 00:15:00,17.4,16.6,87.2,2146.6,167.0,25.2,26.8
2024-10-31 00:20:00,18.0,16.3,84.4,2146.8,164.2,25.4,27.2
2024-10-31 00:25:00,18.6,16.3,84.0,2149.0,157.8,23.8,25.0
2024-10-31 00:30:00,18.2,16.4,85.3,2151.4,160.6,23.0,24.2
2024-10-31 00:35:00,18.0,16.5,86.1,2151.8,164.0,23.2,24.2
2024-10-31 00:40:00,18.0,16.6,86.7,2148.6,167.6,23.2,24.4
2024-10-31 00:45:00,17.8,16.6,87.2,2150.4,170.8,22.4,23.4
2024-10-31 00:50:00,18.0,16.8,87.4,2150.2,172.2,22.4,23.4
2024-10-31 00:55:00,17.8,16.8,87.6,2158.4,171.8,22.2,23.4
2024-10-31 01:00:00,18.2,16.9,87.7,2158.0,173.6,21.6,22.6
2024-10-31 01:05:00,18.4,16.9,87.9,2164.0,171.4,21.0,22.0
2024-10-31 01:10:00,19.0,16.8,86.0,2164.8,170.2,19.8,20.8
2024-10-31 01:15:00,19.0,16.4,83.7,2166.2,166.6,20.2,21.2
2024-10-31 01:20:00,19.6,16.5,83.5,2160.6,162.2,19.0,20.0
2024-10-31 01:25:00,19.4,16.7,84.8,2161.2,168.0,19.6,20.6
2024-10-31 01:30:00,19.2,16.7,85.7,2165.6,170.4,18.8,19.8
2024-10-31 01:35:00,19.2,16.8,86.4,2163.4,170.8,18.4,19.4
2024-10-31 01:40:00,19.8,16.7,84.9,2160.6,169.8,17.8,18.8
2024-10-31 01:45:00,20.0,16.4,82.4,2168.2,163.6,17.6,18.6
2024-10-31 01:50:00,20.4,16.6,82.8,2162.8,165.0,18.0,19.0
2024-10-31 01:55:00,20.0,16.6,84.1,2161.2,167.2,17.6,18.6
2024-10-31 02:00:00,19.6,16.7,85.4,2163.4,166.2,17.4,18.4
2024-10-31 02:05:00,19.4,16.9,85.8,2167.4,175.6,17.8,18.8
2024-10-31 02:10:00,19.8,16.7,85.5,2164.8,174.2,16.6,17.6
2024-10-31 02:15:00,19.8,16.4,83.1,2160.2,168.0,15.8,16.8
2024-10-31 02:20:00,20.6,16.6,83.1,2155.4,163.4,16.4,17.4
2024-10-31 02:25:00,20.4,16.7,84.5,2155.6,169.4,16.6,17.6
2024-10-31 02:30:00,20.0,16.8,85.2,2159.2,172.8,16.0,17.0
2024-10-31 02:35:00,20.0,16.8,85.9,2156.8,179.8,16.4,17.4
2024-10-31 02:40:00,20.4,16.5,83.9,2154.2,177.2,15.4,16.4
2024-10-31 02:45:00,21.2,16.4,82.0,2153.8,168.6,14.0,15.0
2024-10-31 02:50:00,20.0,16.5,83.6,2155.0,171.0,15.4,16.4
2024-10-31 02:55:00,20.2,16.7,84.5,2158.6,173.8,15.4,16.4
2024-10-31 03:00:00,19.8,16.7,85.5,2163.2,180.4,15.2,16.2
2024-10-31 03:05:00,20.0,16.9,85.5,2162.6,180.0,14.8,15.8
2024-10-31 03:10:00,20.8,16.6,83.3,2155.8,180.6,14.4,15.4
2024-10-31 03:15:00,21.0,16.3,81.9,2157.2,169.0,13.6,14.6
2024-10-31 03:20:00,20.8,16.6,82.8,2162.0,173.0,15.0,16.0
2024-10-31 03:25:00,21.0,16.8,84.0,2169.0,180.2,14.0,15.0
2024-10-31 03:30:00,20.2,16.8,85.1,2167.2,184.0,13.6,14.6
2024-10-31 03:35:00,20.4,16.9,85.5,2165.0,187.0,13.6,14.6
2024-10-31 03:40:00,20.6,16.6,83.6,2164.4,184.2,14.4,15.4
2024-10-31 03:45:00,21.2,16.4,81.8,2157.4,173.8,13.8,14.8
2024-10-31 03:50:00,20.8,16.5,83.1,2154.4,177.6,13.6,14.6
2024-10-31 03:55:00,21.2,16.7,84.0,2153.0,182.8,12.6,13.6
2024-10-31 04:00:00,20.2,16.8,85.1,2155.0,191.0,13.6,14.6
2024-10-31 04:05:00,20.4,16.8,85.3,2154.6,187.2,13.6,14.6
2024-10-31 04:10:00,21.0,16.5,83.4,2150.4,186.0,11.8,12.8
2024-10-31 04:15:00,21.8,16.5,81.5,2146.4,182.8,12.4,13.4
2024-10-31 04:20:00,21.2,16.5,82.9,2148.6,181.2,12.2,13.2
2024-10-31 04:25:00,21.0,16.7,84.2,2151.8,188.6,12.6,13.6
2024-10-31 04:30:00,20.8,16.7,85.1,2148.5,194.0,12.0,13.0
2024-10-31 04:35:00,20.8,16.8,85.2,2148.2,194.6,12.0,13.0
2024-10-31 04:40:00,21.2,16.5,83.0,2148.0,190.8,12.2,13.2
2024-10-31 04:45:00,21.8,16.7,82.9,2144.6,189.8,12.0,13.0
2024-10-31 04:50:00,20.8,16.8,84.5,2147.6,196.4,12.6,13.6
2024-10-31 04:55:00,20.8,16.8,85.3,2150.8,195.8,11.8,12.8
2024-10-31 05:00:00,20.6,16.9,85.7,2156.8,200.0,13.0,14.0
2024-10-31 05:05:00,21.0,17.0,86.1,2152.6,201.4,11.8,12.8
2024-10-31 05:10:00,21.4,16.7,84.1,2154.2,200.4,10.6,11.6
2024-10-31 05:15:00,21.4,16.4,82.2,2150.6,191.4,11.2,12.2
2024-10-31 05:20:00,21.6,16.5,81.8,2145.2,189.4,11.6,12.6
2024-10-31 05:25:00,22.2,16.7,83.3,2147.6,197.2,10.4,11.4
2024-10-31 05:30:00,21.2,16.8,84.5,2155.8,201.2,11.2,12.2
2024-10-31 05:35:00,21.0,16.8,84.9,2158.8,205.4,11.6,12.6
2024-10-31 05:40:00,21.8,16.5,82.8,2153.4,203.8,10.0,11.0
2024-10-31 05:45:00,22.2,16.4,81.0,2144.4,194.8,10.8,11.8
2024-10-31 05:50:00,22.4,16.7,82.2,2150.8,198.2,10.8,11.8
2024-10-31 05:55:00,21.8,16.7,83.7,2148.6,205.4,10.8,11.8
2024-10-31 06:00:00,22.0,16.8,84.6,2150.2,209.2,10.0,11.0
2024-10-31 06:05:00,21.6,16.6,83.8,2148.6,208.0,10.4,11.4
2024-10-31 06:10:00,22.0,16.4,81.4,2141.2,201.4,10.8,11.8
2024-10-31 06:15:00,22.2,16.5,82.0,2139.4,204.0,10.2,11.2
2024-10-31 06:20:00,22.4,16.7,83.3,2140.0,206.4,10.2,11.2
2024-10-31 06:25:00,22.2,16.8,84.5,2141.6,208.8,9.8,10.8
2024-10-31 06:30:00,21.8,16.7,83.9,2146.2,209.6,10.8,11.8
2024-10-31 06:35:00,22.4,16.4,81.6,2146.0,206.6,9.8,10.8
2024-10-31 06:40:00,22.2,16.4,81.9,2144.2,200.0,10.0,11.0
2024-10-31 06:45:00,22.2,16.6,83.3,2146.0,208.0,9.8,10.8
2024-10-31 06:50:00,21.6,16.7,84.5,2144.2,214.2,10.0,11.0
2024-10-31 06:55:00,21.6,16.8,84.3,2144.0,219.2,10.4,11.4
2024-10-31 07:00:00,22.4,16.4,81.8,2141.6,213.2,9.2,10.2
2024-10-31 07:05:00,22.6,16.6,81.4,2138.0,223.4,10.2,11.2
2024-10-31 07:10:00,25.6,16.7,81.5,2025.0,219.0,9.0,10.0
2024-10-31 07:15:00,33.2,16.7,82.9,1806.4,198.2,9.6,10.6
2024-10-31 07:20:00,37.0,16.8,83.4,1702.4,179.6,10.6,11.6
2024-10-31 07:25:00,41.2,16.8,84.0,1572.8,172.4,10.0,11.0
2024-10-31 07:30:00,42.8,16.6,82.4,1565.8,168.2,8.0,9.0
2024-10-31 07:35:00,42.4,16.4,81.7,1568.4,165.2,8.2,9.2
2024-10-31 07:40:00,42.4,16.6,82.9,1572.2,164.8,8.4,9.4
2024-10-31 07:45:00,41.5,16.8,84.7,1576.2,172.2,8.5,9.5
2024-10-31 07:50:00,40.2,16.8,85.5,1583.4,176.0,10.0,11.0
2024-10-31 07:55:00,39.0,16.5,83.8,1554.8,170.6,21.0,22.2
2024-10-31 08:00:00,43.4,16.6,84.2,1329.4,140.8,26.6,28.2
2024-10-31 08:05:00,44.4,16.8,85.6,1233.0,139.0,27.2,29.0
2024-10-31 08:10:00,44.6,16.9,86.6,1219.4,141.4,26.2,28.0
2024-10-31 08:15:00,44.4,16.8,85.8,1221.4,141.4,28.6,30.6
2024-10-31 08:20:00,44.0,16.6,84.5,1208.0,133.2,31.0,33.0
2024-10-31 08:25:00,45.2,16.6,84.0,1200.6,129.6,27.2,28.8
2024-10-31 08:30:00,44.4,16.7,85.8,1209.2,135.0,28.2,30.0
2024-10-31 08:35:00,43.2,16.8,87.0,1212.2,135.8,31.4,33.2
2024-10-31 08:40:00,44.0,16.8,86.6,1219.6,138.4,29.0,31.0
2024-10-31 08:45:00,43.6,16.8,87.2,1227.6,140.2,28.2,30.2
2024-10-31 08:50:00,43.0,16.9,87.8,1235.2,139.6,31.8,33.8
2024-10-31 08:55:00,43.4,17.0,88.5,1239.4,142.2,29.2,31.2
2024-10-31 09:00:00,43.0,17.1,88.3,1245.0,142.8,31.0,33.0
2024-10-31 09:05:00,44.6,17.0,86.5,1264.8,140.0,27.2,29.0
2024-10-31 09:10:00,44.8,16.8,84.7,1262.8,132.4,26.6,28.6
2024-10-31 09:15:00,44.0,16.7,83.7,1255.8,129.8,29.8,31.4
2024-10-31 09:20:00,45.8,16.7,83.5,1252.8,128.4,25.0,26.6
2024-10-31 09:25:00,44.8,16.6,83.7,1226.6,118.0,29.0,30.8
2024-10-31 09:30:00,44.8,16.5,83.8,1200.6,115.6,27.0,29.0
2024-10-31 09:35:00,45.4,16.4,83.4,1176.0,113.0,27.2,29.0
2024-10-31 09:40:00,44.8,16.4,85.7,1166.8,116.2,25.0,26.8
2024-10-31 09:45:00,43.8,16.6,87.2,1175.8,118.8,28.8,30.6
2024-10-31 09:50:00,43.4,16.6,88.4,1182.2,121.0,25.6,27.2
2024-10-31 09:55:00,44.0,16.5,87.8,1185.2,121.8,26.2,28.0
